"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,19,0,30,44,0,49,44,0,74,70,6,96,69,29,131,93,79,139,106,115,146,102,117,163,122,164,154,111,149,171,120,200,156
"2",0,0,0,20,0,27,36,0,64,55,0,81,71,8,70,96,39,84,104,54,86,103,74,102,105,84,109,109,100,108,122,113,92,120,120,110
"3",0,0,0,20,0,31,36,0,68,72,0,70,74,10,83,88,37,81,92,71,97,108,111,103,141,186,80,102,151,113,101,137,112,96,160,122
"4",0,0,0,15,0,24,27,0,68,47,0,87,78,11,80,98,30,89,85,71,114,121,180,89,102,175,110,123,216,102,133,258,102,120,278,116
"5",0,0,0,15,0,23,33,0,35,49,9,35,60,21,32,61,52,45,71,122,40,76,179,49,64,166,52,54,178,62,56,180,59,78,273,53
"6",0,0,0,20,0,27,48,0,24,48,12,35,49,20,38,53,51,38,52,69,53,54,110,58,61,137,54,65,159,54,61,154,59,68,204,59
"7",0,0,0,19,0,30,31,0,67,48,5,76,54,14,78,53,52,96,56,87,93,67,157,92,72,195,113,77,225,100,68,205,118,80,280,115
"8",0,0,0,18,0,24,35,0,37,47,7,41,35,20,50,62,50,43,68,133,47,83,199,42,67,223,55,60,229,56,68,245,57,76,342,57
"9",0,0,0,21,0,25,48,0,60,46,0,76,62,5,87,90,38,90,100,107,95,92,161,125,106,221,97,107,237,120,113,297,114,113,326,124
"10",0,0,0,19,0,29,46,0,49,54,0,89,59,4,111,72,32,127,96,73,157,106,128,150,77,116,177,115,176,141,143,258,142,96,192,195
"11",0,0,0,20,0,22,43,0,33,64,15,31,57,29,41,29,24,57,53,68,54,65,162,49,63,161,50,69,192,51,80,228,45,90,315,48
"12",0,0,0,22,0,24,33,0,47,32,0,94,68,8,111,90,33,122,101,61,122,90,93,167,116,112,149,112,136,164,121,135,158,114,152,180
"13",0,0,0,15,0,18,17,9,27,19,15,20,22,30,34,26,69,30,30,114,40,22,106,41,29,151,45,22,116,51,28,143,45,35,204,39
"14",0,0,0,18,0,19,30,0,72,66,0,81,74,6,66,67,22,95,109,110,95,84,138,116,117,244,104,115,285,110,77,171,127,105,315,130
"15",0,0,0,18,0,28,40,0,60,48,14,73,52,25,86,57,53,99,46,62,107,91,247,93,81,266,100,70,255,104,88,341,102,92,453,98
"16",0,0,0,15,0,32,36,0,29,50,8,38,50,27,43,61,44,39,68,91,45,67,130,50,78,139,49,86,172,40,64,150,54,62,155,60
"17",0,0,0,14,0,27,25,0,49,79,0,49,71,9,100,77,24,107,90,92,109,100,140,106,113,206,110,130,275,95,106,227,115,120,280,114
"18",0,0,0,19,0,27,50,0,60,60,0,73,72,9,80,69,21,96,106,91,87,77,110,119,86,168,116,115,218,106,111,265,118,108,280,128
"19",0,0,0,8,0,29,27,0,56,57,0,77,98,12,107,77,36,149,114,103,128,98,113,165,80,152,181,104,202,160,94,196,169,117,312,180
"20",0,0,0,14,0,20,34,0,44,30,4,67,36,16,77,57,45,92,47,86,98,61,122,94,55,105,105,61,157,91,52,135,106,72,216,108
"21",0,0,0,16,0,30,38,0,62,42,9,65,37,6,101,55,61,92,63,123,102,66,170,108,77,221,105,58,190,127,68,218,107,88,352,108
"22",0,0,0,23,0,33,34,0,76,52,0,84,64,10,137,110,45,114,86,59,128,91,127,165,95,140,176,95,166,181,104,217,188,117,273,180
"23",0,0,0,17,0,27,43,0,35,36,5,47,52,23,36,62,68,51,80,126,38,79,159,52,56,137,55,57,142,58,56,139,62,80,240,55
"24",0,0,0,16,0,22,38,0,51,34,7,69,44,16,75,46,43,87,57,78,97,59,110,95,52,97,109,78,159,89,76,171,87,54,135,132
"25",0,0,0,14,0,33,44,0,54,42,4,80,53,25,88,49,39,109,64,106,84,63,191,119,63,228,121,74,222,109,83,316,104,70,315,126
"26",0,0,0,15,0,27,17,11,36,31,33,30,30,46,37,32,76,39,22,62,51,37,210,55,27,177,56,28,167,51,30,194,52,31,279,60
"27",0,0,0,12,0,23,34,0,34,42,11,43,43,19,43,72,63,38,57,60,44,70,77,34,61,77,54,51,64,53,73,90,45,80,120,49
"28",0,0,0,22,0,28,36,0,58,77,0,79,56,7,111,73,16,140,103,57,136,81,95,178,98,105,137,112,135,130,119,134,150,144,192,153
"29",0,0,0,15,0,27,29,0,59,36,6,72,44,17,88,48,45,93,57,101,99,52,128,101,56,125,101,59,146,99,68,166,105,82,246,100
"30",0,0,0,12,0,11,26,0,36,25,7,52,33,11,34,33,30,53,53,68,69,50,67,82,57,72,74,52,71,75,46,60,102,47,69,72
"31",0,0,0,22,0,26,37,0,64,65,0,82,72,13,117,88,20,111,113,92,132,122,153,125,100,185,175,100,209,169,96,193,180,126,294,168
"32",0,0,0,13,0,33,33,0,60,77,0,79,88,8,87,86,37,139,85,91,157,117,203,145,98,222,160,111,297,168,91,208,181,81,243,207
"33",0,0,0,20,0,24,23,0,59,62,0,84,84,6,99,93,45,135,105,93,130,136,203,133,84,151,177,111,264,157,117,252,160,147,386,150
"34",0,0,0,18,0,27,27,0,48,52,10,61,32,13,91,64,59,88,56,75,87,58,111,100,69,143,93,66,134,96,68,136,94,56,140,130
"35",0,0,0,13,0,25,35,0,56,63,0,92,91,13,89,67,27,137,92,83,138,108,114,139,124,146,145,98,143,169,85,121,181,108,180,183
"36",0,0,0,11,0,34,30,0,35,45,7,47,50,21,43,49,45,53,65,124,42,57,113,51,57,173,52,78,234,52,54,147,63,82,287,48
"37",0,0,0,22,0,26,38,0,48,61,0,69,89,6,54,93,34,78,92,82,111,95,116,113,91,142,110,125,200,97,104,149,115,102,201,124
"38",0,0,0,14,0,26,41,0,44,53,0,83,74,10,75,88,35,96,93,49,87,70,41,115,134,81,75,104,64,104,103,61,109,132,88,103
"39",0,0,0,17,0,32,34,0,47,41,2,74,54,29,74,49,47,98,70,137,87,62,166,120,87,262,85,74,227,103,64,241,121,86,387,110
"40",0,0,0,13,0,19,18,8,34,30,31,29,26,44,40,29,65,36,38,165,46,36,146,43,27,146,50,35,186,39,37,220,46,27,189,51
"41",0,0,0,12,0,23,36,0,57,61,0,93,74,9,101,71,27,129,114,104,124,124,216,145,92,209,172,112,304,149,107,253,174,78,260,222
"42",0,0,0,11,0,27,32,0,57,39,0,86,82,10,78,81,30,96,98,87,92,108,181,107,90,165,110,111,218,102,78,147,132,120,279,118
"43",0,0,0,23,0,31,45,0,48,63,0,62,64,7,90,93,41,93,79,62,92,105,147,82,125,188,98,137,252,94,109,195,112,105,245,130
"44",0,0,0,16,0,32,40,0,49,62,0,61,79,10,104,76,33,106,119,131,122,99,144,147,85,179,162,104,216,160,113,232,168,93,279,204
"45",0,0,0,19,0,23,35,0,42,49,0,97,72,8,115,82,38,96,106,104,121,135,141,118,79,109,174,111,139,165,95,133,177,123,205,174
"46",0,0,0,14,0,30,44,0,58,50,0,71,72,8,81,83,32,93,100,103,95,113,171,104,103,186,104,123,251,94,107,243,111,126,336,112
"47",0,0,0,16,0,28,35,0,66,67,0,63,78,11,87,96,51,84,90,87,111,82,130,113,144,255,82,101,190,108,109,191,114,114,259,118
"48",0,0,0,14,0,31,32,0,51,54,0,54,52,5,97,79,28,98,105,102,90,96,116,107,98,179,104,89,158,120,87,165,114,132,308,106
"49",0,0,0,19,0,29,39,0,57,66,0,82,94,10,112,63,32,143,84,71,156,121,172,149,107,159,137,115,204,143,107,196,169,94,217,192
"50",0,0,0,15,0,24,34,0,54,52,7,61,35,14,57,44,40,74,72,112,64,82,124,69,63,129,92,96,219,73,67,150,107,86,215,88
