"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,22,0,25,40,0,48,78,0,58,56,5,79,66,21,82,102,70,103,99,102,104,91,93,118,111,129,112,110,124,107,120,160,112
"2",0,0,0,15,0,18,10,4,26,21,15,24,19,33,33,17,38,45,22,57,27,19,86,35,24,98,34,32,157,29,23,98,34,23,115,43
"3",0,0,0,21,0,18,33,0,62,39,5,68,58,29,72,62,69,71,63,94,96,64,124,94,75,180,85,69,181,107,59,161,109,78,234,108
"4",0,0,0,18,0,27,36,0,67,48,0,69,69,10,78,72,36,100,100,97,95,96,114,106,91,141,114,87,141,123,112,175,110,102,204,124
"5",0,0,0,19,0,20,23,12,24,20,23,41,31,43,45,32,81,50,34,135,47,33,202,52,29,217,53,42,309,48,36,290,50,27,243,65
"6",0,0,0,15,0,19,29,0,36,29,4,62,27,11,63,42,46,73,51,55,72,55,85,83,57,89,71,58,111,72,68,115,82,58,116,98
"7",0,0,0,16,0,28,30,0,52,52,0,79,84,13,104,111,42,127,96,110,118,78,105,177,115,185,151,96,194,178,105,200,167,120,274,176
"8",0,0,0,22,0,28,36,0,31,49,8,35,41,17,40,70,64,37,64,100,47,71,150,47,68,157,46,84,192,40,67,171,50,56,168,59
"9",0,0,0,15,0,33,31,0,44,51,0,45,73,7,85,50,12,100,94,60,80,120,98,101,116,95,100,96,88,103,104,94,109,111,111,116
"10",0,0,0,12,0,20,31,0,52,44,8,81,34,17,97,65,42,75,62,106,95,61,142,106,63,147,108,71,161,110,75,198,91,72,216,106
"11",0,0,0,23,0,28,24,0,59,73,0,66,48,2,85,86,31,93,112,102,91,113,152,107,106,168,107,92,146,115,96,175,119,126,252,110
"12",0,0,0,25,0,29,41,0,56,58,0,67,71,8,81,55,14,95,105,81,91,99,99,107,111,105,106,96,105,110,120,148,100,132,176,108
"13",0,0,0,26,0,21,42,0,48,45,0,79,67,7,67,90,40,83,120,120,80,95,151,97,113,170,104,126,215,91,111,186,100,111,219,116
"14",0,0,0,15,0,27,39,0,34,43,9,36,60,21,43,62,53,43,68,132,49,64,174,53,70,229,55,75,275,51,70,254,55,88,396,54
"15",0,0,0,20,0,21,43,0,61,70,0,75,64,6,103,75,33,130,87,65,141,100,114,147,137,276,125,114,229,157,105,223,178,105,280,195
"16",0,0,0,10,0,22,25,0,16,39,9,25,14,2,32,44,48,41,43,40,38,55,62,29,55,81,37,46,60,43,52,70,41,84,126,45
"17",0,0,0,13,0,26,25,0,71,45,13,52,61,22,69,59,48,69,68,88,102,49,91,98,75,166,86,65,132,93,58,132,107,76,190,98
"18",0,0,0,17,0,33,38,0,46,61,0,77,57,3,89,99,46,93,113,118,96,99,133,104,109,181,100,110,202,110,138,277,96,138,319,104
"19",0,0,0,18,0,28,44,0,41,61,0,83,68,6,103,78,33,119,83,53,140,100,93,142,114,126,144,113,138,139,124,144,135,129,172,165
"20",0,0,0,22,0,31,39,0,60,52,0,81,53,7,98,82,39,100,72,47,98,143,200,80,95,145,121,116,203,100,123,240,101,126,294,112
"21",0,0,0,19,0,23,48,0,60,46,11,73,61,28,81,55,33,91,52,83,104,87,216,80,77,239,107,54,157,124,71,248,117,62,248,136
"22",0,0,0,27,0,23,31,0,56,48,0,112,74,6,115,65,24,129,90,61,144,94,189,169,86,139,176,126,263,149,87,178,177,132,352,156
"23",0,0,0,16,0,19,25,0,26,44,6,32,55,31,30,63,53,28,68,90,33,64,106,42,49,83,46,61,100,37,52,94,38,62,120,50
"24",0,0,0,12,0,22,48,0,54,46,0,55,68,7,78,82,23,84,63,42,95,73,44,86,124,108,87,97,86,96,85,75,130,81,81,126
"25",0,0,0,12,0,30,39,0,62,61,12,59,61,29,63,52,59,85,56,83,105,77,168,92,71,177,100,73,181,97,75,191,103,78,234,110
"26",0,0,0,15,0,24,18,9,34,26,31,29,23,22,44,25,61,42,32,118,43,34,172,48,43,289,42,43,290,37,29,207,52,33,264,51
"27",0,0,0,16,0,22,44,0,31,45,8,36,45,20,42,52,32,35,47,71,46,57,122,50,53,121,59,59,150,47,80,198,50,72,216,48
"28",0,0,0,19,0,18,44,0,60,57,9,66,53,21,88,37,25,113,51,82,97,80,224,102,65,190,111,78,229,105,68,191,99,82,286,108
"29",0,0,0,24,0,41,34,0,73,74,0,70,79,10,106,56,29,156,94,99,152,123,177,137,116,265,152,105,238,171,98,217,175,147,441,150
"30",0,0,0,17,0,25,43,0,50,61,0,90,66,10,112,64,29,119,70,49,153,106,137,164,103,194,159,85,147,169,96,179,168,147,343,150
"31",0,0,0,18,0,24,34,0,42,39,7,54,44,21,70,62,38,67,65,97,73,48,88,93,71,137,75,64,134,92,50,115,98,78,193,84
"32",0,0,0,17,0,20,39,0,48,40,8,64,61,33,78,57,51,99,51,86,113,68,149,113,85,230,95,69,230,122,70,221,116,74,296,124
"33",0,0,0,17,0,24,42,0,56,45,7,76,38,20,78,64,47,93,62,100,89,84,199,100,61,140,117,68,206,112,69,176,115,72,252,120
"34",0,0,0,23,0,23,43,0,51,42,10,67,44,16,72,52,49,80,66,84,99,58,87,102,84,145,83,62,135,105,73,153,99,66,165,110
"35",0,0,0,11,0,34,40,0,54,52,12,66,50,17,79,57,50,86,61,106,93,75,187,100,66,177,119,90,268,96,70,245,105,80,318,116
"36",0,0,0,11,0,22,32,0,17,32,5,27,32,18,26,27,17,33,49,63,37,40,52,46,50,59,34,40,59,44,39,56,47,62,93,39
"37",0,0,0,13,0,30,35,0,71,62,13,64,57,24,65,58,50,89,57,77,109,73,195,107,61,203,117,74,268,105,73,260,114,86,387,106
"38",0,0,0,20,0,20,38,0,57,38,10,68,61,31,67,70,67,84,60,87,100,56,133,104,92,225,85,67,181,114,69,200,107,78,273,112
"39",0,0,0,20,0,27,36,0,66,62,0,74,48,7,85,68,28,94,100,73,86,86,115,129,99,161,101,130,223,106,100,185,119,123,287,108
"40",0,0,0,14,0,30,23,8,34,32,35,44,36,62,29,33,77,35,34,125,54,39,209,54,41,266,46,32,222,55,49,389,43,40,360,51
"41",0,0,0,15,0,21,36,0,44,25,5,65,50,15,75,41,29,89,69,91,79,50,93,75,55,122,94,58,125,107,68,174,88,80,240,96
"42",0,0,0,21,0,26,38,0,51,46,6,66,35,14,85,42,15,97,78,124,84,67,142,108,76,196,94,66,174,107,55,168,121,70,242,124
"43",0,0,0,16,0,26,47,0,55,66,0,83,68,7,96,90,35,104,110,93,136,96,125,152,111,149,150,100,134,167,110,160,174,132,220,165
"44",0,0,0,5,0,18,16,9,23,18,20,30,18,28,27,22,53,31,23,84,43,21,70,40,34,140,38,33,146,35,25,109,36,35,175,37
"45",0,0,0,17,0,30,39,0,62,63,0,86,60,8,120,74,27,125,104,105,135,106,158,133,84,145,186,102,191,160,130,245,147,111,259,180
"46",0,0,0,20,0,27,42,0,57,69,0,85,89,14,112,82,28,134,59,32,159,104,115,133,110,166,161,104,163,166,91,155,178,102,204,195
"47",0,0,0,11,0,17,35,0,38,36,10,53,35,22,46,57,68,84,46,70,67,43,64,59,68,118,100,63,117,82,50,93,97,68,136,84
"48",0,0,0,15,0,26,30,0,49,28,4,59,47,15,72,63,52,78,71,116,79,53,96,110,82,183,82,59,120,104,62,139,110,64,153,108
