"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,10,0,21,37,0,57,41,9,70,53,30,79,43,46,73,50,92,96,57,113,99,72,148,96,69,157,90,78,193,86,60,180,120
"2",0,0,0,18,0,36,37,0,64,62,0,97,72,9,99,97,27,136,81,64,157,97,133,153,102,155,160,112,196,149,128,251,144,112,259,180
"3",0,0,0,18,0,20,39,0,53,38,9,62,57,25,73,53,40,83,71,88,73,67,103,90,78,142,90,77,135,98,70,127,99,64,128,103
"4",0,0,0,16,0,26,42,0,54,71,0,67,83,7,76,77,35,117,112,99,95,101,155,118,110,217,103,101,202,118,107,233,112,129,339,112
"5",0,0,0,14,0,29,41,0,45,42,12,88,55,19,75,35,25,99,83,138,93,77,237,103,64,179,103,76,264,105,75,270,112,72,323,124
"6",0,0,0,18,0,28,35,0,39,44,7,28,47,15,40,54,52,40,52,82,44,64,157,55,72,156,42,59,156,61,59,139,61,72,216,59
"7",0,0,0,8,0,20,29,0,26,32,10,28,37,18,31,33,19,32,38,42,42,45,56,42,46,54,39,68,88,35,47,66,45,72,108,44
"8",0,0,0,14,0,27,53,0,44,54,0,54,61,7,88,76,36,78,83,60,94,100,81,102,88,74,110,96,86,105,92,84,112,123,123,110
"9",0,0,0,15,0,41,34,0,58,56,0,97,51,5,132,87,35,120,100,107,142,112,172,136,125,181,143,106,152,165,119,197,144,120,240,174
"10",0,0,0,17,0,28,37,0,56,39,5,50,45,17,75,49,48,109,75,115,94,64,136,85,90,236,90,58,150,119,67,170,97,76,228,116
"11",0,0,0,19,0,22,40,0,57,47,0,102,67,8,109,93,36,111,111,107,131,119,182,152,109,206,160,103,237,164,95,215,180,132,352,168
"12",0,0,0,24,0,18,28,0,62,64,0,73,86,8,81,102,41,78,95,86,94,94,138,106,94,131,120,123,197,94,117,203,110,99,198,130
"13",0,0,0,22,0,24,46,0,52,53,0,108,70,10,129,100,29,113,97,82,136,116,145,147,76,107,197,113,159,147,106,153,164,135,220,162
"14",0,0,0,18,0,21,42,0,59,43,0,66,75,11,81,75,25,87,58,39,99,92,98,109,98,105,94,90,101,110,95,110,118,66,86,134
"15",0,0,0,19,0,25,38,0,70,63,0,82,61,5,96,69,26,135,88,80,143,112,195,157,117,199,157,137,252,137,121,237,158,117,266,183
"16",0,0,0,11,0,26,33,0,49,45,10,63,62,34,67,65,67,80,55,86,101,67,156,111,58,164,112,83,230,98,81,232,96,78,273,116
"17",0,0,0,18,0,25,40,0,53,62,0,81,75,8,92,80,32,121,112,114,125,105,124,167,121,235,144,115,220,153,117,216,171,111,258,183
"18",0,0,0,20,0,28,41,0,49,65,0,62,60,7,87,75,31,94,109,83,88,78,126,119,128,253,98,100,221,112,145,342,96,99,297,130
"19",0,0,0,16,0,28,36,0,29,35,10,30,43,21,39,69,51,39,50,35,43,52,40,46,48,42,51,75,72,41,78,71,39,56,56,55
"20",0,0,0,17,0,27,36,0,49,48,8,66,51,24,78,63,53,71,47,51,109,67,150,93,76,197,90,56,135,114,62,161,118,72,216,114
"21",0,0,0,21,0,20,38,0,51,63,0,100,78,8,106,72,31,138,113,106,119,113,144,136,88,148,157,93,198,173,118,246,142,150,350,150
"22",0,0,0,15,0,38,33,0,51,77,0,67,75,9,93,86,39,104,78,85,155,127,186,144,105,216,153,106,249,162,104,245,162,100,297,198
"23",0,0,0,20,0,23,47,0,51,54,0,80,84,4,74,78,39,91,81,84,104,136,190,75,113,201,108,110,187,103,96,194,122,117,273,114
"24",0,0,0,21,0,21,28,0,63,54,0,108,75,7,98,87,31,121,97,75,137,116,138,136,95,123,172,93,135,169,115,161,169,117,192,169
"25",0,0,0,11,0,27,37,0,55,47,9,82,71,39,75,56,54,68,53,63,115,73,123,83,64,107,94,60,112,104,82,152,92,44,88,142
"26",0,0,0,16,0,27,37,0,51,55,5,55,39,15,80,51,36,101,85,130,79,73,188,100,76,207,86,73,255,99,64,215,118,62,247,128
"27",0,0,0,18,0,25,41,0,47,34,5,85,59,34,88,64,50,97,70,108,79,61,125,122,64,196,120,88,241,95,70,206,108,78,269,118
"28",0,0,0,21,0,29,31,0,47,48,0,111,58,9,112,71,24,141,107,91,128,109,136,158,110,143,152,103,149,167,93,122,172,84,140,204
"29",0,0,0,17,0,31,21,0,63,44,0,76,67,10,77,62,25,92,101,81,88,106,106,108,112,108,87,99,103,99,123,147,98,129,168,98
"30",0,0,0,25,0,23,41,0,42,59,15,64,34,13,75,66,71,65,63,90,106,63,120,90,83,169,88,70,144,105,93,198,84,72,180,116
"31",0,0,0,18,0,19,40,0,52,65,0,62,54,3,82,76,21,85,93,46,99,107,57,104,91,47,103,98,59,104,88,50,115,102,68,118
"32",0,0,0,14,0,29,40,0,55,47,7,60,52,17,76,58,49,87,70,111,79,74,145,91,61,119,112,73,155,110,72,151,108,76,190,110
"33",0,0,0,13,0,15,35,0,32,52,15,36,30,12,48,64,62,49,68,91,47,77,126,45,57,103,57,75,140,45,68,121,48,58,116,57
"34",0,0,0,25,0,26,40,0,65,66,0,78,65,9,95,64,26,155,89,66,146,78,126,167,123,231,145,106,268,175,108,268,159,99,297,201
"35",0,0,0,15,0,22,46,0,55,32,0,69,73,8,74,54,14,107,103,89,92,96,122,106,98,144,108,108,164,108,102,183,116,105,208,126
"36",0,0,0,18,0,37,27,0,51,48,0,89,68,7,120,84,39,128,101,102,147,120,138,127,128,183,132,94,147,158,150,262,142,114,228,178
"37",0,0,0,16,0,25,32,0,67,64,0,55,74,9,89,88,28,88,95,77,101,98,127,105,114,175,104,122,209,95,84,187,123,105,245,128
"38",0,0,0,20,0,28,32,0,65,71,0,53,43,4,84,62,24,105,103,71,85,71,73,125,101,107,99,97,112,110,115,122,108,93,124,134
"39",0,0,0,21,0,28,37,0,38,54,13,43,51,19,44,54,47,52,67,116,56,58,132,58,65,219,54,56,177,61,72,209,56,60,240,66
"40",0,0,0,14,0,22,23,10,33,32,33,37,23,35,44,32,77,40,34,145,46,38,200,42,31,162,49,35,217,49,28,158,52,32,224,47
"41",0,0,0,18,0,28,38,0,47,61,0,60,75,5,71,69,19,102,67,64,119,87,99,102,109,135,102,97,135,112,114,169,117,147,244,94
"42",0,0,0,15,0,20,41,0,33,44,9,38,65,38,42,51,47,45,52,115,52,57,138,52,69,195,51,102,306,45,68,211,55,58,203,60
"43",0,0,0,18,0,28,39,0,56,52,0,69,62,5,73,67,35,92,92,62,100,107,85,98,105,108,101,106,124,107,117,132,92,116,152,118
"44",0,0,0,24,0,29,36,0,60,47,8,80,45,17,74,54,52,104,75,121,93,62,163,117,83,266,102,73,263,103,52,208,134,62,279,130
