"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,14,0,37,35,0,57,55,0,70,63,6,86,82,28,78,103,64,89,85,83,104,113,151,100,97,124,105,85,125,124,108,175,118
"2",0,0,0,17,0,26,38,0,65,41,0,75,75,11,69,75,28,98,117,86,84,88,106,116,142,179,82,119,157,106,106,166,106,129,214,103
"3",0,0,0,25,0,19,40,0,51,40,0,82,57,1,76,49,18,91,88,65,113,80,58,118,76,56,104,95,88,118,98,86,110,108,106,118
"4",0,0,0,18,0,25,27,13,27,23,21,41,26,36,40,26,70,43,30,138,44,24,127,55,36,226,47,36,235,42,31,191,55,32,256,49
"5",0,0,0,19,0,24,26,0,42,43,5,30,54,26,35,51,44,42,54,68,45,62,124,40,72,138,48,64,129,46,69,149,53,76,190,51
"6",0,0,0,22,0,35,31,0,32,33,6,36,46,25,39,61,61,43,67,97,38,69,162,46,67,143,57,66,144,51,71,199,52,72,216,49
"7",0,0,0,21,0,28,28,0,66,46,12,70,41,10,81,59,64,70,61,95,89,62,131,105,67,139,89,64,170,105,66,176,104,52,156,123
"8",0,0,0,18,0,23,28,0,62,39,8,64,53,21,66,74,75,84,74,130,90,89,173,85,65,163,109,77,190,100,70,186,101,66,198,123
"9",0,0,0,14,0,21,36,0,56,39,9,56,39,15,85,48,50,102,59,93,102,63,144,97,51,125,120,69,167,89,78,204,98,70,210,110
"10",0,0,0,20,0,26,45,0,48,54,0,67,57,6,109,65,23,130,72,62,158,119,158,135,95,138,165,103,185,158,100,146,173,108,216,192
"11",0,0,0,14,0,35,31,0,64,52,0,82,94,14,94,89,27,131,104,85,131,89,112,168,97,127,164,98,126,169,92,134,179,123,200,171
"12",0,0,0,20,0,30,39,0,54,48,0,95,103,12,65,81,28,111,82,77,152,78,84,162,98,151,178,107,167,165,108,193,177,108,216,183
"13",0,0,0,15,0,30,32,0,49,64,0,92,64,6,114,100,40,116,91,91,153,100,123,157,113,181,150,116,183,152,114,189,161,108,216,189
"14",0,0,0,17,0,28,33,0,56,44,6,58,40,20,80,47,45,88,82,113,77,57,90,94,72,105,86,67,125,103,58,106,90,64,128,116
"15",0,0,0,17,0,19,36,0,50,41,14,73,50,25,67,67,76,90,55,74,93,79,168,89,71,174,106,75,224,98,73,215,101,58,203,130
"16",0,0,0,16,0,28,38,0,28,44,8,40,49,19,41,64,48,43,67,76,40,70,186,44,72,181,49,61,185,56,68,232,50,64,256,64
"17",0,0,0,15,0,22,29,0,37,42,10,28,49,26,32,52,44,41,49,71,46,53,101,52,61,130,46,54,110,51,78,164,41,72,180,52
"18",0,0,0,14,0,31,36,0,59,70,0,81,66,7,87,78,36,74,88,89,86,111,137,104,113,149,106,76,100,120,113,155,106,150,250,96
"19",0,0,0,16,0,19,42,0,63,54,0,84,55,7,126,59,25,142,76,60,173,99,164,161,115,199,149,107,222,166,77,153,201,132,352,165
"20",0,0,0,12,0,32,29,0,69,69,0,65,80,11,89,71,29,134,82,56,137,136,230,128,92,172,175,92,182,166,128,255,146,114,304,175
"21",0,0,0,20,0,20,35,0,37,49,8,34,43,20,43,55,68,48,43,79,55,64,144,46,64,172,49,59,160,56,61,164,58,72,246,44
"22",0,0,0,19,0,35,35,0,45,65,0,76,87,13,91,62,29,123,89,47,130,74,62,158,109,89,158,101,90,154,98,88,167,114,114,159
"23",0,0,0,15,0,17,15,7,23,33,30,28,21,26,31,28,81,34,24,105,40,25,120,46,37,197,39,25,152,50,39,234,45,33,231,53
"24",0,0,0,18,0,31,49,0,48,74,0,70,72,8,86,81,38,94,88,71,109,86,115,110,105,139,104,67,109,126,115,199,112,108,216,122
"25",0,0,0,14,0,22,30,0,50,44,12,38,62,27,36,43,32,52,67,103,44,55,130,58,54,138,58,81,233,48,62,175,61,64,224,55
"26",0,0,0,17,0,27,30,0,53,49,11,82,48,22,77,49,45,89,79,107,85,74,152,89,65,141,116,67,132,104,55,124,121,80,195,106
"27",0,0,0,14,0,26,24,0,58,50,7,82,58,19,77,69,68,87,66,75,85,55,96,111,69,120,99,73,156,97,74,163,98,80,200,112
"28",0,0,0,22,0,26,42,0,56,69,0,70,59,7,79,96,29,76,88,54,106,106,101,103,119,129,102,123,126,93,99,119,119,111,148,118
"29",0,0,0,20,0,37,37,0,53,54,0,76,57,5,84,73,26,77,88,65,98,104,100,102,93,88,106,102,127,115,88,106,108,105,140,121
"30",0,0,0,19,0,30,32,0,61,73,0,76,77,5,124,96,28,113,98,92,145,101,137,158,91,151,175,125,197,140,93,154,177,126,243,168
"31",0,0,0,18,0,38,36,0,48,64,0,65,84,8,76,67,31,111,84,70,102,99,126,107,105,133,109,84,112,123,129,177,97,126,210,112
"32",0,0,0,16,0,36,34,0,55,63,0,66,69,8,74,88,42,100,80,65,100,111,144,84,73,130,133,104,165,106,105,174,101,102,204,132
"33",0,0,0,20,0,23,26,0,67,49,0,85,77,7,92,71,23,119,101,58,141,91,58,162,90,74,159,80,65,179,115,100,167,96,96,201
