"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,19,0,27,29,0,62,61,0,72,74,12,72,79,26,81,73,28,93,90,51,99,94,56,105,122,73,104,102,59,99,96,64,110
"2",0,0,0,16,0,25,19,0,22,38,7,25,27,14,35,33,31,33,62,66,32,64,85,41,61,75,33,47,65,50,73,99,35,50,75,40
"3",0,0,0,8,0,28,26,0,40,49,10,40,41,14,48,55,48,52,52,96,57,67,140,55,77,187,50,80,219,48,83,217,51,64,192,61
"4",0,0,0,15,0,36,37,0,72,58,0,89,61,7,79,81,32,94,94,82,87,115,128,97,92,126,104,103,167,112,118,211,105,87,174,136
"5",0,0,0,19,0,29,37,0,53,41,5,63,57,21,65,57,48,82,65,95,73,95,203,80,90,219,84,64,177,109,70,188,110,78,273,104
"6",0,0,0,15,0,31,37,0,34,39,10,42,41,11,48,59,58,44,53,48,57,62,97,48,75,146,45,60,135,58,66,153,60,82,205,56
"7",0,0,0,22,0,31,39,0,52,54,0,99,69,5,115,92,27,131,85,72,138,103,146,155,104,157,161,101,187,174,111,208,151,138,322,159
"8",0,0,0,18,0,29,34,0,54,61,0,82,55,7,122,95,37,111,105,85,153,122,184,151,96,190,163,96,225,185,114,257,172,101,297,195
"9",0,0,0,27,0,29,46,0,59,67,0,90,54,6,122,68,22,131,87,67,135,108,110,149,120,135,140,129,146,125,111,133,160,93,120,201
"10",0,0,0,20,0,27,36,0,58,51,0,80,53,6,93,78,31,86,72,76,112,102,139,93,88,148,131,91,181,114,102,175,117,114,259,116
"11",0,0,0,23,0,38,45,0,52,65,0,78,53,3,81,79,19,96,100,101,93,103,152,99,101,230,124,110,222,110,98,227,115,156,402,96
"12",0,0,0,14,0,29,39,0,61,66,0,92,71,6,106,84,38,128,89,80,144,100,175,142,114,244,149,136,296,133,99,242,182,108,324,192
"13",0,0,0,10,0,21,30,0,46,36,0,74,64,4,79,85,24,82,87,50,93,88,66,93,80,72,103,94,85,102,113,100,110,137,132,94
"14",0,0,0,18,0,32,42,0,42,37,8,79,44,23,89,82,78,68,74,119,95,70,196,109,58,185,106,78,296,100,65,245,122,86,387,105
"15",0,0,0,17,0,37,51,0,47,73,0,79,81,9,93,96,37,133,86,79,146,109,183,144,75,132,192,127,266,159,125,294,155,136,405,159
"16",0,0,0,26,0,21,31,0,71,49,0,59,70,9,79,76,34,92,83,73,102,137,204,82,98,188,113,137,265,102,115,264,114,111,296,124
"17",0,0,0,14,0,29,48,0,37,54,0,79,72,7,78,67,31,110,83,44,90,95,75,95,70,45,112,114,109,98,102,90,109,108,108,116
"18",0,0,0,15,0,24,43,0,48,53,11,55,42,24,71,68,67,83,72,100,78,66,120,93,66,131,109,69,153,101,63,141,107,84,210,102
"19",0,0,0,21,0,22,35,0,55,31,6,65,53,21,71,60,45,88,77,131,86,63,134,113,73,165,91,72,191,102,72,181,97,73,216,108
"20",0,0,0,17,0,16,23,13,28,25,20,37,21,42,48,34,95,33,37,147,40,35,157,43,32,176,50,31,191,46,26,165,57,26,182,55
"21",0,0,0,14,0,27,16,0,65,53,0,96,72,8,112,89,37,112,77,60,144,106,158,136,75,141,175,87,153,176,118,226,158,108,252,186
"22",0,0,0,13,0,29,45,0,48,47,11,76,51,26,82,62,64,80,54,82,104,54,140,113,63,159,108,69,204,114,70,197,102,56,191,132
"23",0,0,0,26,0,20,25,0,60,55,0,98,58,7,130,104,53,135,103,79,153,107,138,130,108,162,164,128,297,150,98,211,185,144,432,153
"24",0,0,0,25,0,32,26,0,51,63,0,80,58,5,104,90,36,109,98,84,148,109,123,146,96,105,169,120,161,163,117,168,155,105,175,192
"25",0,0,0,18,0,23,33,0,46,41,7,41,57,18,36,55,56,35,59,89,47,58,125,53,60,171,56,66,223,56,75,245,47,74,295,55
"26",0,0,0,23,0,27,41,0,60,61,0,66,90,14,71,89,31,71,100,87,89,109,173,105,113,186,89,111,202,111,111,208,104,114,264,122
"27",0,0,0,16,0,23,27,13,30,22,18,38,24,38,41,25,63,41,22,86,42,26,143,41,25,152,45,37,219,47,27,142,54,41,287,47
"28",0,0,0,19,0,29,26,16,38,27,21,34,26,51,46,26,60,47,29,98,45,39,235,45,32,158,49,40,268,45,31,257,55,37,333,50
"29",0,0,0,22,0,25,37,0,48,66,0,89,65,8,114,77,27,122,121,100,119,102,154,165,109,192,152,114,242,152,121,273,153,144,380,153
"30",0,0,0,19,0,34,46,0,57,39,0,83,65,7,74,93,35,78,91,81,104,98,123,104,93,133,120,92,133,121,83,119,130,111,222,122
"31",0,0,0,30,0,23,35,0,65,54,0,66,78,9,74,87,33,100,86,80,101,124,167,82,134,226,92,95,168,119,118,210,111,114,266,120
"32",0,0,0,20,0,26,32,0,44,54,9,71,46,20,68,46,42,76,66,71,74,63,75,87,75,99,92,58,71,99,64,87,94,50,75,126
"33",0,0,0,19,0,30,44,0,61,54,0,72,62,6,88,78,30,101,112,121,99,118,212,93,90,171,117,114,235,104,128,269,107,114,304,122
"34",0,0,0,16,0,20,30,0,34,46,8,28,47,22,38,70,57,36,68,119,44,55,106,54,76,155,49,56,116,54,77,169,46,78,195,53
"35",0,0,0,21,0,24,39,0,51,48,11,54,54,22,83,54,53,103,46,91,112,65,177,99,61,194,108,72,239,119,67,245,107,50,225,141
"36",0,0,0,20,0,26,52,0,56,62,0,89,72,12,122,80,34,149,89,80,130,97,150,167,92,166,174,111,237,166,104,218,172,129,344,168
"37",0,0,0,18,0,25,38,0,28,38,8,43,39,19,46,44,36,38,69,80,38,51,65,41,60,80,45,77,111,48,54,79,46,66,96,49
"38",0,0,0,18,0,26,43,0,54,60,0,60,87,8,58,77,34,83,94,66,92,102,78,101,94,74,103,100,95,107,78,73,125,102,102,126
"39",0,0,0,16,0,23,29,0,60,73,0,90,67,6,122,74,43,130,106,102,133,84,111,178,117,156,159,110,178,162,96,154,175,72,144,219
"40",0,0,0,24,0,26,43,0,46,49,9,75,45,14,94,72,55,73,64,96,88,87,213,86,74,249,107,76,253,101,76,260,108,88,396,110
"41",0,0,0,14,0,27,32,0,34,44,8,34,38,16,38,60,58,48,42,64,58,67,137,51,72,182,52,84,213,43,48,124,61,58,174,60
