"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,19,0,26,33,0,52,58,0,88,79,10,72,82,40,111,86,57,129,90,72,162,104,84,137,104,85,153,87,74,173,96,96,180
"2",0,0,0,18,0,27,26,0,54,58,0,72,61,6,74,80,32,89,99,89,82,108,114,92,90,89,108,87,106,121,99,112,106,90,120,132
"3",0,0,0,12,0,23,32,0,33,44,9,39,50,18,41,75,65,35,70,118,49,61,128,49,60,136,57,62,149,50,68,168,55,84,252,52
"4",0,0,0,18,0,27,39,0,43,51,11,63,43,13,72,57,57,80,47,66,109,61,142,103,64,186,111,83,223,89,79,253,98,82,287,114
"5",0,0,0,20,0,22,23,0,51,46,11,66,56,25,79,56,48,96,67,114,94,65,144,87,89,231,87,71,221,102,86,249,101,70,245,118
"6",0,0,0,11,0,41,31,0,58,47,0,79,97,16,62,95,27,67,96,52,90,120,93,76,83,70,108,112,90,100,107,96,99,117,117,108
"7",0,0,0,19,0,20,41,0,29,42,12,40,48,16,37,50,38,44,63,68,39,53,64,43,64,81,49,49,61,54,46,59,54,58,87,50
"8",0,0,0,14,0,24,43,0,32,34,6,34,52,16,35,40,29,48,62,98,36,76,154,48,50,98,52,53,121,51,60,132,50,70,175,54
"9",0,0,0,15,0,24,45,0,45,53,9,72,38,13,79,71,55,70,46,67,99,76,166,101,67,130,95,63,119,112,64,146,113,80,200,102
"10",0,0,0,24,0,26,41,0,53,66,13,65,49,19,61,57,65,94,59,105,105,78,188,99,85,294,92,71,223,114,78,324,111,97,480,100
"11",0,0,0,16,0,28,30,0,60,63,0,75,72,9,118,84,32,122,82,68,157,111,139,142,89,157,175,94,177,185,109,211,169,105,245,195
"12",0,0,0,23,0,23,42,0,62,58,0,96,73,9,109,84,34,117,100,72,127,115,174,143,91,186,173,109,199,154,131,273,159,114,296,186
"13",0,0,0,14,0,23,31,0,58,52,0,66,54,3,91,80,38,84,92,85,101,89,96,98,109,119,107,110,119,112,100,127,125,123,164,110
"14",0,0,0,16,0,27,25,0,69,71,0,68,77,8,110,95,42,131,86,79,166,89,144,179,108,231,144,92,207,178,87,196,194,126,378,174
"15",0,0,0,20,0,30,50,0,48,85,0,57,76,8,105,66,27,135,86,77,148,109,163,152,82,161,187,113,246,154,128,266,152,99,264,201
"16",0,0,0,13,0,28,41,0,33,54,13,41,39,14,46,60,53,46,62,99,55,61,135,51,57,139,61,68,165,55,90,243,50,79,234,53
"17",0,0,0,14,0,14,37,0,29,45,7,48,49,23,35,51,67,40,57,96,47,45,65,45,57,88,46,57,102,46,67,113,43,76,152,49
"18",0,0,0,17,0,19,34,0,30,47,11,39,40,21,42,45,34,44,56,61,50,76,91,41,46,63,58,55,72,44,53,71,58,56,84,55
"19",0,0,0,17,0,25,49,0,53,52,0,79,84,11,100,70,28,133,98,85,150,89,98,149,87,117,191,101,137,181,126,176,150,141,235,156
"20",0,0,0,10,0,20,35,0,63,55,14,63,67,25,58,65,64,76,86,142,85,78,200,95,74,216,96,54,138,129,72,193,111,76,266,116
"21",0,0,0,19,0,28,44,0,51,63,0,89,97,13,82,91,41,118,84,76,146,83,87,174,105,143,164,104,184,175,115,229,155,102,238,192
"22",0,0,0,29,0,21,46,0,55,40,0,80,49,6,71,81,26,80,78,62,106,97,99,99,84,93,109,110,125,106,110,129,114,93,124,120
"23",0,0,0,24,0,23,38,0,45,56,0,105,76,10,87,74,27,135,79,69,157,100,112,147,92,143,179,97,150,177,89,143,187,108,213,180
"24",0,0,0,16,0,25,28,0,55,56,0,89,71,6,57,72,28,97,92,70,94,85,91,104,95,128,112,76,108,124,113,161,104,132,220,104
"25",0,0,0,20,0,30,53,0,65,51,0,79,67,7,71,77,29,89,105,103,89,118,182,104,105,174,112,120,217,101,86,176,124,102,238,128
"26",0,0,0,13,0,26,29,0,33,49,8,37,56,21,36,45,33,34,54,42,43,59,49,44,46,36,50,66,62,40,55,52,52,66,66,41
"27",0,0,0,17,0,29,36,0,54,84,0,66,59,7,82,91,36,92,72,69,113,89,143,110,100,155,113,127,232,104,77,122,140,126,287,110
"28",0,0,0,11,0,21,23,0,62,37,9,90,60,25,73,65,59,73,71,118,88,57,87,98,71,208,102,68,206,113,73,252,104,57,224,128
"29",0,0,0,19,0,27,32,0,64,52,10,57,40,11,72,50,42,91,49,73,108,85,152,79,73,152,97,76,150,106,67,158,110,58,145,128
"30",0,0,0,11,0,26,27,0,63,58,0,74,66,7,97,82,30,140,107,68,122,111,96,154,86,67,177,97,79,175,120,114,168,129,129,165
"31",0,0,0,17,0,25,50,0,51,67,0,66,59,6,81,71,33,108,71,72,111,93,134,106,122,263,103,113,243,117,100,248,120,105,279,126
