"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,7,0,15,11,8,18,13,17,24,16,22,30,22,53,24,20,47,34,26,92,26,17,60,41,23,83,37,19,67,36,26,104,28
"2",0,0,0,25,0,26,29,0,63,65,0,73,85,10,68,85,37,89,120,90,86,118,130,85,106,123,110,104,107,106,84,88,115,120,160,110
"3",0,0,0,18,0,31,50,0,26,47,7,42,41,21,38,57,52,45,63,87,50,73,178,48,53,141,48,70,223,46,63,169,55,74,259,53
"4",0,0,0,19,0,20,31,0,57,40,7,76,50,24,64,55,40,79,77,98,83,69,138,88,64,125,93,74,148,104,68,148,91,76,186,104
"5",0,0,0,23,0,17,38,0,67,65,0,75,85,9,74,81,37,98,94,71,95,111,170,101,95,159,124,114,210,105,101,242,119,87,261,136
"6",0,0,0,11,0,18,29,0,26,38,5,25,43,11,27,37,28,33,47,47,40,31,37,48,47,57,33,67,91,40,43,57,42,58,87,42
"7",0,0,0,21,0,30,42,0,57,58,0,73,58,11,97,90,34,98,86,61,95,129,114,82,84,83,114,127,141,98,82,100,136,114,152,110
"8",0,0,0,17,0,24,54,0,46,47,6,85,50,18,84,63,42,87,77,107,92,58,117,115,70,155,108,83,245,97,66,183,120,72,252,116
"9",0,0,0,13,0,30,36,0,71,73,0,83,79,8,91,92,31,116,116,93,146,103,152,156,109,187,157,103,197,164,124,232,137,111,259,189
"10",0,0,0,19,0,25,38,0,44,46,0,64,55,6,79,77,27,88,83,69,104,120,125,97,120,119,96,127,149,98,118,133,99,132,176,100
"11",0,0,0,25,0,24,43,0,54,55,0,89,44,3,126,99,36,106,101,85,122,89,134,158,88,154,172,103,171,178,112,207,171,102,238,198
"12",0,0,0,18,0,34,31,0,50,53,13,44,58,24,80,68,58,81,65,109,98,66,118,102,83,182,78,59,119,109,88,194,88,82,203,110
"13",0,0,0,19,0,21,44,0,61,45,0,86,66,6,85,61,28,95,89,82,100,92,117,113,121,187,86,110,204,117,90,168,126,120,274,116
"14",0,0,0,30,0,27,35,0,60,60,0,91,49,7,144,97,30,119,107,105,146,84,147,185,112,239,155,102,246,158,124,257,143,123,369,177
"15",0,0,0,17,0,26,47,0,57,51,0,70,75,9,82,89,28,78,90,101,109,93,124,116,87,155,118,106,178,110,122,235,104,108,252,126
"16",0,0,0,17,0,21,41,0,67,49,8,73,50,19,75,66,59,70,62,98,103,58,143,107,87,252,95,76,260,104,67,232,111,74,296,120
"17",0,0,0,15,0,24,38,0,68,42,0,103,68,6,116,89,36,115,109,105,139,128,210,131,97,181,161,119,259,155,127,318,154,102,340,189
"18",0,0,0,20,0,25,35,0,56,54,0,72,73,11,59,70,23,89,94,91,100,98,136,117,121,191,97,105,170,113,93,152,116,102,204,120
"19",0,0,0,16,0,32,36,0,57,38,0,90,85,8,101,82,41,125,89,69,144,101,109,140,73,100,191,117,170,153,117,165,169,147,240,150
"20",0,0,0,22,0,38,24,0,65,53,0,82,73,7,115,82,33,136,107,82,134,98,161,152,98,189,179,126,278,148,112,246,169,126,370,174
"21",0,0,0,23,0,22,32,0,33,41,7,47,47,19,53,63,55,47,67,100,47,72,166,53,45,108,55,61,160,63,89,254,48,70,245,60
