"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,18,0,34,44,0,51,52,0,89,53,10,118,74,25,111,92,95,160,69,87,176,106,148,162,88,126,178,111,209,162,123,246,172
"2",0,0,0,20,0,27,27,0,56,52,0,102,53,8,114,100,49,130,120,94,101,94,123,154,93,110,169,92,122,176,97,141,182,126,210,171
"3",0,0,0,20,0,19,26,12,36,21,23,45,28,40,47,26,70,46,38,153,42,34,183,52,33,205,55,27,178,60,38,266,47,34,306,57
"4",0,0,0,16,0,33,27,0,37,48,12,34,40,24,43,73,83,40,71,115,46,73,176,47,60,191,58,72,225,53,83,242,47,66,258,58
"5",0,0,0,18,0,31,33,0,54,68,0,109,65,8,111,72,27,137,107,94,135,122,201,137,97,182,171,95,232,172,102,268,166,90,300,204
"6",0,0,0,20,0,26,36,0,52,43,0,88,75,12,82,95,35,88,114,87,84,107,190,113,121,213,111,110,179,113,131,226,102,145,336,98
"7",0,0,0,14,0,26,44,0,55,37,0,93,63,7,89,96,48,117,91,90,132,106,152,156,126,213,150,63,128,205,107,191,158,141,329,159
"8",0,0,0,18,0,26,39,0,43,34,7,66,64,32,57,58,56,76,58,71,72,46,51,106,63,112,104,63,112,114,66,128,101,80,156,102
"9",0,0,0,22,0,29,34,0,73,50,0,101,78,6,111,74,23,133,87,67,145,92,152,165,108,179,139,121,216,142,108,218,159,117,273,182
"10",0,0,0,18,0,38,40,0,44,61,0,77,73,7,79,80,31,85,87,80,100,115,116,94,93,133,108,117,155,109,100,130,112,117,195,120
"11",0,0,0,15,0,29,39,0,29,40,8,42,41,18,47,54,68,45,65,102,44,64,130,51,46,87,54,72,147,52,53,120,59,64,158,58
