"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,20,0,29,31,0,58,55,0,74,72,6,91,83,31,137,84,62,146,100,106,149,100,111,142,107,127,157,109,136,160,117,156,171
"2",0,0,0,23,0,23,50,0,60,52,9,74,65,27,71,72,56,85,71,136,103,56,187,119,69,237,105,59,203,109,77,332,112,82,400,114
"3",0,0,0,18,0,19,49,0,46,61,0,85,70,13,91,97,50,124,75,51,152,97,101,174,93,99,156,104,128,163,131,153,140,120,160,174
"4",0,0,0,21,0,30,31,0,57,61,0,69,59,6,77,50,23,108,108,82,81,100,95,94,99,105,106,120,139,103,111,118,108,114,152,116
"5",0,0,0,19,0,27,37,0,59,54,0,64,55,7,77,73,36,98,74,56,101,97,84,102,131,148,88,105,105,106,100,115,111,130,172,99
"6",0,0,0,18,0,23,38,0,63,63,0,57,69,8,67,79,22,94,112,80,77,84,79,108,99,116,112,96,103,109,115,137,107,114,152,110
"7",0,0,0,13,0,24,46,0,60,59,12,65,56,23,72,69,78,86,74,133,89,77,227,95,63,168,103,58,195,117,78,279,119,86,387,106
"8",0,0,0,24,0,23,42,0,58,43,5,76,36,10,96,54,56,103,57,72,94,70,151,108,75,170,100,76,191,101,63,153,108,56,168,136
"9",0,0,0,4,0,17,21,0,27,24,5,26,30,13,27,43,40,35,36,37,29,44,57,37,36,47,38,49,66,31,50,65,38,46,69,41
"10",0,0,0,16,0,38,42,0,47,40,6,58,56,28,64,52,46,88,57,76,88,54,112,114,75,175,103,78,184,97,70,167,98,56,166,142
"11",0,0,0,23,0,20,43,0,65,44,0,54,48,10,90,90,29,92,109,97,87,83,130,118,99,198,110,113,229,95,109,237,116,138,368,108
"12",0,0,0,17,0,32,36,0,52,49,0,83,68,9,73,112,48,71,122,108,79,75,118,113,96,136,107,113,175,104,89,133,116,118,234,116
"13",0,0,0,17,0,25,31,0,57,48,7,78,50,22,70,55,54,96,69,110,96,65,178,102,67,205,109,69,209,114,69,229,109,88,352,108
"14",0,0,0,22,0,27,42,0,53,57,0,75,68,4,77,80,28,87,82,69,98,92,120,85,100,135,104,107,162,116,100,144,107,96,160,130
"15",0,0,0,10,0,25,35,0,64,46,8,69,48,17,73,54,49,102,60,100,110,68,180,98,79,247,105,66,233,107,57,163,113,70,280,126
"16",0,0,0,18,0,31,45,0,49,52,0,80,64,7,88,65,26,107,94,95,104,85,132,132,121,171,95,92,144,106,110,219,106,99,231,134
"17",0,0,0,19,0,27,33,0,62,51,9,65,62,27,70,59,56,101,51,90,93,68,175,102,76,198,107,65,196,122,86,247,97,80,280,110
"18",0,0,0,15,0,30,34,0,62,51,9,57,42,16,74,74,71,78,63,84,96,78,215,91,69,204,105,81,261,106,70,218,114,70,280,112
"19",0,0,0,14,0,22,26,0,29,38,9,38,44,18,45,45,48,41,45,70,50,52,94,51,49,96,48,61,120,40,65,134,48,70,175,42
"20",0,0,0,14,0,34,37,0,66,40,4,85,51,25,86,65,63,69,53,103,111,61,193,117,66,183,105,85,287,89,70,274,118,78,351,114
"21",0,0,0,12,0,26,42,0,52,49,0,60,49,6,106,71,36,104,115,87,73,86,89,105,99,114,107,129,143,81,122,141,92,99,132,120
"22",0,0,0,17,0,25,34,0,30,38,6,44,51,25,38,52,50,48,50,78,37,76,176,50,68,155,55,74,176,53,85,229,44,58,174,54
"23",0,0,0,14,0,33,58,0,57,50,0,118,82,10,102,76,29,126,128,126,117,125,201,124,120,200,158,101,240,170,111,254,158,129,387,171
"24",0,0,0,13,0,16,37,0,38,30,5,62,56,26,45,50,47,78,44,45,106,45,57,98,62,83,89,63,82,92,60,88,74,42,63,112
"25",0,0,0,13,0,29,34,0,36,51,13,65,36,15,84,55,39,73,58,94,97,71,164,97,66,161,83,71,159,101,72,182,105,88,264,98
"26",0,0,0,25,0,22,40,0,69,44,0,82,55,9,82,82,44,90,84,78,108,87,93,105,92,131,106,93,130,120,122,166,107,102,170,114
"27",0,0,0,16,0,17,32,0,34,53,11,48,48,22,37,60,48,43,61,72,45,55,160,62,68,224,52,73,246,53,77,269,50,78,351,50
"28",0,0,0,17,0,30,35,0,54,53,0,77,68,5,67,83,30,74,117,79,102,82,58,108,128,101,88,100,76,92,82,78,120,75,75,136
"29",0,0,0,17,0,28,33,0,80,66,0,78,85,12,81,89,29,88,88,88,108,99,129,95,125,243,97,148,330,88,112,247,114,112,296,120
"30",0,0,0,14,0,20,20,10,25,23,26,27,19,28,31,22,53,30,18,54,32,21,76,43,30,137,36,22,103,37,19,87,41,35,175,29
"31",0,0,0,13,0,22,37,0,21,51,11,32,44,19,32,31,19,37,44,31,34,60,57,37,59,50,36,44,38,40,75,67,39,70,70,38
"32",0,0,0,20,0,27,31,0,64,64,0,97,75,8,73,83,28,134,90,71,138,104,157,147,116,170,154,111,185,160,108,178,165,120,240,174
"33",0,0,0,17,0,32,37,0,24,48,7,41,36,13,52,67,59,36,59,81,51,55,126,52,69,194,48,83,282,45,80,261,52,68,271,57
"34",0,0,0,15,0,32,30,0,43,36,9,35,58,24,44,64,50,49,82,121,42,73,204,45,69,213,57,64,198,60,77,243,54,66,264,59
"35",0,0,0,14,0,17,39,0,51,48,0,90,77,11,98,91,38,118,98,96,141,91,124,155,96,162,174,109,182,166,91,190,185,120,280,165
"36",0,0,0,28,0,30,34,0,65,44,0,109,57,5,117,93,32,120,78,62,140,87,115,167,108,197,149,118,247,157,111,209,158,114,303,186
"37",0,0,0,19,0,27,31,0,53,46,0,78,68,4,72,80,35,80,99,86,92,115,135,84,107,141,98,123,168,98,126,176,101,108,180,118
"38",0,0,0,13,0,25,37,0,31,38,7,29,39,13,43,46,49,45,43,51,45,56,83,42,56,87,45,79,142,36,55,94,48,68,132,46
"39",0,0,0,16,0,28,35,0,63,65,0,92,72,10,105,70,33,128,93,103,138,77,117,172,91,159,159,109,236,154,97,189,180,126,332,174
"40",0,0,0,25,0,25,50,0,54,58,0,71,58,5,80,76,30,90,74,70,104,104,169,107,105,175,110,102,190,109,122,205,103,123,287,114
"41",0,0,0,9,0,29,40,0,56,53,8,56,42,18,83,51,51,76,55,77,78,62,125,87,68,167,91,77,193,104,61,157,105,78,234,92
"42",0,0,0,16,0,26,39,0,45,54,0,79,82,12,87,92,36,82,75,62,122,85,133,122,111,230,102,134,296,98,102,262,115,129,387,108
"43",0,0,0,21,0,27,41,0,34,40,7,35,40,15,44,59,51,37,51,91,54,57,93,50,63,124,54,32,66,62,80,190,46,74,185,53
"44",0,0,0,24,0,26,26,0,43,34,7,48,50,24,42,42,45,60,70,114,45,65,186,51,75,236,56,74,264,53,91,327,51,68,305,58
"45",0,0,0,16,0,25,20,10,34,22,23,37,27,51,33,29,79,43,35,144,48,31,206,50,39,265,53,43,348,40,36,279,50,39,390,53
"46",0,0,0,18,0,23,28,0,34,39,9,39,45,24,40,40,35,51,64,91,53,45,74,59,50,94,55,68,145,46,75,169,49,68,167,57
"47",0,0,0,22,0,34,36,0,51,50,0,87,71,11,85,63,11,104,76,50,152,112,119,151,94,123,173,125,171,144,123,177,157,126,210,168
"48",0,0,0,18,0,29,49,0,49,40,7,83,63,21,61,51,45,97,62,110,102,56,138,111,77,221,104,73,225,110,68,212,116,72,288,116
"49",0,0,0,15,0,27,39,0,58,57,0,72,61,3,75,83,31,90,88,86,97,92,113,104,108,139,101,107,137,106,113,155,104,120,197,108
"50",0,0,0,14,0,30,35,0,58,56,8,64,39,16,79,58,39,91,79,154,79,87,194,86,80,232,107,100,304,89,69,246,119,90,353,98
