"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,14,0,30,31,0,39,39,8,46,54,25,36,53,49,41,48,68,61,86,144,39,79,155,47,54,114,54,91,211,42,86,215,52
"2",0,0,0,18,0,22,36,0,38,31,0,81,56,6,103,87,41,110,84,40,138,93,66,145,108,80,143,93,72,154,97,87,168,99,99,168
"3",0,0,0,20,0,33,31,0,34,41,7,32,70,37,38,48,39,51,47,50,49,64,104,45,59,92,41,56,98,55,64,107,54,76,152,49
"4",0,0,0,13,0,33,35,0,39,39,5,43,56,30,40,67,61,44,58,113,55,61,149,55,78,235,54,65,189,53,77,222,54,60,210,65
"5",0,0,0,19,0,29,42,0,53,63,0,86,64,5,104,77,25,130,115,112,129,114,201,138,116,292,159,111,259,155,93,270,179,129,425,171
"6",0,0,0,17,0,28,35,0,60,52,16,67,45,19,78,59,58,93,51,100,102,65,147,117,67,183,102,83,251,99,84,266,103,75,259,120
"7",0,0,0,20,0,30,35,0,65,32,5,70,52,28,83,42,45,99,64,104,94,59,119,96,43,99,125,64,172,99,74,208,105,72,216,112
"8",0,0,0,16,0,28,38,0,45,59,0,79,66,8,112,73,22,126,111,108,137,100,139,148,103,206,164,115,229,142,134,316,144,135,352,162
"9",0,0,0,18,0,27,30,0,49,41,6,49,53,19,35,54,48,48,51,82,59,48,100,66,65,185,58,76,250,51,73,230,53,76,304,62
"10",0,0,0,15,0,22,34,0,65,55,11,67,33,12,92,54,55,92,66,80,94,73,199,97,76,246,100,78,264,110,74,233,103,76,342,118
"11",0,0,0,16,0,32,38,0,51,78,0,71,83,7,91,70,18,130,95,77,147,96,170,158,90,163,164,100,221,171,92,246,185,102,340,194
"12",0,0,0,19,0,33,29,0,49,48,0,77,72,6,81,81,31,93,84,77,98,116,162,98,109,170,104,104,166,104,100,207,120,102,238,114
