"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,10,0,24,21,0,23,51,12,26,32,12,35,29,27,34,67,79,34,56,83,47,66,113,36,73,125,43,77,142,46,58,116,46
"2",0,0,0,10,0,21,26,0,40,29,4,31,37,23,44,44,43,47,47,67,40,45,84,50,50,97,53,73,174,40,54,126,56,74,178,47
"3",0,0,0,12,0,29,46,0,55,67,0,58,49,6,95,86,33,81,88,68,78,90,88,89,98,98,111,104,123,103,153,189,80,123,164,104
"4",0,0,0,20,0,26,38,0,50,74,0,70,55,5,98,72,24,92,84,60,101,112,163,97,95,179,120,92,222,115,99,236,121,141,423,100
"5",0,0,0,23,0,14,21,9,29,27,26,36,25,45,46,25,65,53,32,120,46,40,185,50,42,269,39,34,222,53,29,200,58,44,352,38
"6",0,0,0,23,0,25,33,0,32,43,6,39,56,24,41,57,52,46,74,128,53,63,143,51,73,191,46,86,225,41,64,184,54,58,201,62
"7",0,0,0,18,0,25,29,0,46,58,0,68,60,5,72,82,32,111,99,68,93,114,124,78,108,127,98,121,138,94,114,132,107,117,156,118
"8",0,0,0,16,0,23,52,0,31,49,11,45,49,17,49,58,63,47,59,92,50,64,148,54,67,216,50,91,309,48,104,367,41,96,424,47
"9",0,0,0,16,0,22,47,0,51,65,0,94,55,4,104,74,23,116,92,84,146,92,167,176,143,346,129,106,196,158,128,307,148,114,341,183
"10",0,0,0,20,0,22,32,0,50,34,0,63,61,4,81,71,28,70,67,48,105,89,74,98,86,71,114,92,65,98,101,97,90,98,96,114
"11",0,0,0,27,0,23,40,0,33,40,8,31,46,22,46,58,51,48,68,99,43,73,137,48,65,119,45,75,161,47,61,136,52,70,175,52
"12",0,0,0,26,0,27,25,0,44,36,9,36,50,19,42,66,51,46,62,103,46,67,131,55,60,144,58,62,172,51,75,196,47,84,247,44
"13",0,0,0,18,0,32,33,0,74,62,0,80,65,11,124,87,32,117,92,76,143,97,127,163,123,189,150,125,192,143,96,154,178,138,276,156
"14",0,0,0,17,0,40,26,0,69,63,0,74,71,6,136,86,43,117,76,55,154,113,159,130,117,202,162,97,185,177,134,237,143,123,287,174
"15",0,0,0,20,0,23,32,0,66,65,0,74,49,2,78,77,40,77,70,63,104,101,175,117,103,207,110,126,239,107,133,307,91,90,240,134
