"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,19,0,33,32,0,47,53,0,80,64,5,72,61,19,109,92,85,97,90,106,110,64,109,118,111,210,111,124,247,110,117,273,118
"2",0,0,0,14,0,23,28,0,54,56,0,68,69,10,79,99,34,88,49,28,110,101,129,109,113,140,98,98,132,118,130,178,91,117,195,114
"3",0,0,0,14,0,18,33,0,47,35,5,74,43,22,95,64,55,81,62,89,99,64,120,95,89,155,74,60,102,106,69,151,99,80,200,108
"4",0,0,0,23,0,25,31,0,51,49,12,68,52,23,70,63,69,85,58,92,90,57,146,111,71,163,95,66,181,106,60,153,92,92,271,102
"5",0,0,0,16,0,21,19,7,27,30,32,34,19,34,35,30,75,48,31,110,42,24,112,43,30,152,44,27,145,47,24,120,49,32,192,49
"6",0,0,0,19,0,26,35,0,66,48,0,72,64,5,82,58,20,84,91,45,80,97,72,100,94,84,106,88,72,123,120,106,96,117,117,112
"7",0,0,0,19,0,27,35,0,38,44,6,44,46,21,48,36,38,54,74,119,50,71,167,54,84,217,43,67,187,57,60,178,57,80,274,52
"8",0,0,0,13,0,31,42,0,33,35,5,41,52,25,42,51,49,56,66,112,47,77,175,50,86,234,47,81,257,53,74,239,51,86,344,47
"9",0,0,0,16,0,25,38,0,29,37,11,46,37,15,40,62,49,41,53,97,55,61,135,55,50,107,54,65,170,47,74,198,56,68,204,51
"10",0,0,0,14,0,26,32,0,38,45,9,41,45,18,54,61,43,46,71,99,44,74,177,52,59,212,53,81,256,55,78,284,46,74,333,57
"11",0,0,0,14,0,29,30,0,69,49,11,82,45,23,84,43,44,100,60,81,88,56,119,117,70,167,98,64,176,121,80,212,94,82,246,110
"12",0,0,0,17,0,24,38,0,55,53,8,60,52,20,73,58,45,106,63,98,93,66,175,115,76,183,101,68,195,111,88,273,89,84,294,104
"13",0,0,0,19,0,30,36,0,65,77,0,56,80,7,77,90,35,84,97,100,96,104,150,105,103,198,114,98,200,115,115,234,106,114,304,124
"14",0,0,0,17,0,31,48,0,51,70,0,73,70,9,62,61,21,101,64,31,105,111,60,79,109,63,104,105,61,106,106,62,110,123,82,96
