"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,12,0,21,31,0,33,47,4,44,34,9,50,62,45,46,58,94,57,74,161,54,63,210,52,67,228,57,74,239,55,66,264,60
"2",0,0,0,20,0,22,34,0,62,48,0,68,71,7,98,55,24,144,85,52,122,111,83,135,87,63,151,107,95,149,126,115,138,105,105,177
"3",0,0,0,17,0,21,35,0,56,52,0,67,78,8,59,77,31,92,81,61,112,97,104,106,119,123,87,92,93,115,106,125,108,111,148,114
"4",0,0,0,17,0,25,39,0,53,47,0,75,80,7,82,79,27,99,103,100,89,124,145,95,121,144,87,128,183,102,100,149,111,117,193,108
"5",0,0,0,19,0,30,40,0,51,44,0,98,58,3,113,97,39,117,97,67,150,109,172,144,124,258,131,114,264,171,109,275,159,111,370,186
"6",0,0,0,14,0,26,34,0,52,50,12,72,67,22,79,56,51,97,50,87,108,61,136,116,60,199,111,66,210,103,63,215,129,80,354,116
"7",0,0,0,19,0,27,26,11,35,19,22,49,28,36,41,27,64,52,37,138,39,28,155,55,33,240,48,25,199,60,32,252,47,36,324,50
"8",0,0,0,10,0,23,30,0,33,45,9,39,49,19,46,54,63,48,47,64,51,46,106,52,78,183,48,69,170,44,64,172,48,72,216,45
"9",0,0,0,15,0,21,28,0,38,56,10,36,54,21,40,69,56,42,70,117,54,62,159,60,75,250,51,74,254,49,72,261,56,92,407,52
"10",0,0,0,18,0,27,46,0,46,58,0,68,65,7,119,66,17,126,80,80,155,90,122,155,87,163,171,89,161,182,113,207,159,111,259,186
"11",0,0,0,15,0,30,41,0,51,46,0,90,62,8,116,92,41,129,86,80,143,90,147,155,87,155,187,111,186,159,116,224,150,126,290,171
"12",0,0,0,13,0,24,29,0,30,31,7,40,45,17,34,26,31,38,40,48,44,54,93,48,54,92,53,57,101,47,67,123,41,76,152,48
"13",0,0,0,17,0,29,36,0,39,58,0,98,53,5,122,74,18,106,95,78,115,116,169,152,118,214,148,110,225,162,91,171,174,129,344,168
