"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"1",0,0,0,12,0,32,41,0,60,56,0,87,54,4,89,84,36,102,97,80,103,94,146,116,109,194,107,116,221,105,106,219,119,108,244,126
"2",0,0,0,21,0,31,34,0,68,53,0,70,74,14,82,70,33,98,111,110,103,107,161,108,97,197,120,98,193,116,107,232,112,141,373,102
"3",0,0,0,22,0,25,42,0,34,46,7,40,64,31,36,62,50,47,72,121,42,70,186,48,63,221,51,55,191,61,71,252,61,80,352,55
"4",0,0,0,14,0,31,28,0,50,48,11,51,52,22,62,59,66,81,63,78,103,60,84,111,77,117,90,85,164,89,67,123,103,70,140,112
"5",0,0,0,17,0,31,54,0,40,48,7,83,49,19,71,65,52,84,73,113,86,74,159,89,66,195,101,84,247,101,75,257,105,72,288,120
"6",0,0,0,20,0,25,43,0,52,40,0,85,80,7,89,81,21,92,87,74,109,97,152,114,98,175,112,111,220,113,112,246,106,111,296,124
"7",0,0,0,21,0,24,51,0,29,42,9,47,56,27,38,67,44,43,52,92,54,70,170,52,68,216,55,59,179,59,60,206,57,62,248,62
"8",0,0,0,20,0,19,27,0,56,56,8,68,65,25,73,56,48,93,58,83,102,59,129,107,76,194,104,69,196,109,88,248,101,84,288,112
"9",0,0,0,15,0,23,44,0,51,43,8,63,57,21,60,57,52,99,85,146,77,64,159,105,60,218,111,84,312,101,79,278,102,74,333,122
"10",0,0,0,18,0,26,54,0,59,44,0,89,76,9,102,68,29,128,103,79,114,95,107,146,97,110,157,105,110,173,70,85,203,99,132,183
