25,0,38,52,4,66,64,2,81,94,41,80,69,58,95,91,44,67,75,94,101,75,123,91,93,176,86,102,225,75,99,222,97,96,256,100
27,0,33,38,6,43,54,21,36,53,40,43,46,40,39,47,87,42,53,106,43,61,169,38,60,190,41,65,192,41,52,165,43,50,200,45
21,0,34,40,14,36,47,12,59,42,32,55,34,41,68,42,49,90,51,109,73,50,118,76,52,156,83,84,263,58,67,203,66,56,196,96
33,0,39,34,2,72,60,23,70,79,33,87,68,31,107,75,55,117,68,82,157,90,153,144,87,159,143,99,169,138,111,211,131,93,186,141
38,0,41,57,4,59,73,8,55,77,30,77,72,38,85,86,74,78,81,107,92,109,184,87,81,145,114,93,189,71,111,206,70,96,224,102
31,2,29,46,11,38,33,18,33,43,52,34,53,46,29,46,69,35,56,137,31,45,99,38,44,86,38,41,90,40,42,102,37,48,144,43
24,0,46,41,1,59,83,8,93,69,18,81,69,30,102,63,36,138,72,110,115,78,159,149,127,279,93,106,228,141,61,151,158,78,208,126
28,0,30,57,1,64,51,9,85,78,19,69,89,53,79,111,99,64,85,126,86,88,208,98,102,225,95,91,223,90,98,240,96,76,225,120
22,0,29,30,3,45,33,25,57,48,36,38,44,33,46,41,62,42,49,90,42,62,167,37,54,152,35,50,140,50,59,186,39,50,175,45
14,0,37,28,5,35,48,19,34,37,28,50,42,31,62,33,37,53,26,37,48,36,61,63,28,43,73,52,92,54,49,92,75,32,64,70
18,0,40,34,4,54,56,14,76,71,17,68,82,31,72,80,55,93,55,52,63,74,81,88,85,109,87,71,88,88,75,88,77,78,104,88
16,0,34,35,1,32,36,18,61,34,23,57,58,55,57,50,100,78,46,83,81,57,144,76,36,77,69,60,152,86,54,149,93,48,144,92
12,0,25,23,7,26,29,14,17,31,11,29,36,23,29,30,23,18,22,19,17,32,30,27,37,34,27,42,39,24,28,26,31,26,26,25
25,1,39,33,1,45,51,8,55,41,9,83,54,17,72,63,33,66,77,75,62,84,95,61,83,100,88,68,86,87,81,96,76,81,108,74
10,3,0,16,15,9,23,30,19,25,58,22,17,46,15,17,67,27,22,99,27,15,63,33,12,55,27,13,54,22,25,118,28,15,73,26
25,2,26,40,7,33,43,13,25,43,33,33,64,60,31,67,85,30,70,153,36,52,155,48,60,170,42,54,145,38,53,151,34,46,161,39
28,0,48,51,4,75,70,9,77,77,42,100,84,41,108,105,107,104,97,138,141,130,237,104,107,181,141,100,231,159,78,178,186,112,289,153
33,0,32,24,0,51,37,16,57,51,63,61,54,54,76,60,88,62,56,114,101,44,118,79,68,173,77,55,161,84,70,228,80,64,224,76
26,0,34,40,7,59,72,16,59,54,25,82,63,21,70,84,66,82,78,83,93,92,102,81,83,87,85,83,101,71,80,91,79,75,100,92
27,0,35,35,1,81,53,14,78,69,29,91,71,42,85,85,59,112,86,108,127,108,160,122,98,174,143,97,188,136,105,214,139,84,196,147
25,0,31,31,7,40,38,26,55,36,36,64,49,56,63,33,41,68,50,114,64,38,105,77,43,131,70,57,183,65,76,239,76,48,163,82
23,0,24,24,5,40,31,15,56,49,25,64,55,74,66,40,58,60,39,67,62,42,91,59,35,76,71,45,100,75,52,115,90,54,135,82
21,0,32,35,10,51,58,41,55,59,52,63,51,43,64,60,97,84,66,163,74,52,165,103,69,208,76,61,205,96,59,210,88,60,240,102
22,0,44,58,5,74,61,7,86,89,38,83,81,42,114,61,40,145,77,86,146,119,216,134,110,196,149,125,275,130,114,260,146,93,248,159
22,1,29,39,15,33,46,26,38,41,25,47,36,37,68,38,49,66,35,64,53,45,79,73,59,124,69,48,104,70,46,112,62,46,115,76
22,0,53,38,3,67,72,13,90,81,43,90,56,25,95,69,70,102,101,79,114,78,133,129,96,165,138,72,124,143,90,152,151,93,186,138
22,0,28,41,9,35,31,10,47,56,41,28,48,48,34,51,77,40,49,77,39,53,127,42,56,137,43,63,159,36,46,117,40,54,162,35
33,0,41,53,4,58,46,20,77,42,7,107,83,51,75,98,65,102,73,89,105,81,115,138,93,162,134,107,169,123,100,189,138,99,198,144
32,0,29,46,12,47,36,19,61,59,57,65,51,49,77,46,83,75,48,103,78,52,132,88,51,158,74,43,148,90,53,182,85,54,216,72
30,0,41,42,2,66,77,11,73,72,38,78,86,43,107,73,63,144,67,91,138,95,140,112,82,144,136,84,168,148,87,180,129,114,259,129
32,0,44,43,9,80,71,13,92,94,45,94,91,44,123,81,72,120,90,109,131,93,178,144,86,196,139,85,183,184,120,263,138,105,272,150
35,0,56,59,1,82,63,13,90,80,27,112,78,41,108,90,81,128,76,103,137,114,226,127,111,235,136,74,182,157,98,238,155,108,315,168
19,1,30,39,4,30,40,16,32,35,29,38,53,56,50,53,67,48,20,38,66,40,84,61,33,73,64,42,95,85,37,90,74,56,140,60
21,0,31,39,6,41,59,37,32,60,49,34,38,60,44,46,76,44,40,65,42,49,101,46,55,163,46,71,165,43,40,118,46,54,189,45
34,0,44,49,5,83,61,12,90,80,25,90,103,55,103,100,103,98,92,100,160,97,175,147,96,207,144,97,193,144,110,261,135,108,285,144
21,0,35,48,9,42,42,40,68,50,38,66,49,51,74,55,83,57,27,61,81,59,156,79,46,124,73,76,224,80,55,173,86,50,175,90
26,0,46,49,10,44,39,19,46,50,32,63,53,48,82,56,93,70,52,121,84,49,122,79,66,226,75,65,265,90,65,254,103,68,306,92
35,0,52,38,3,81,54,11,95,53,18,106,78,50,80,93,67,128,75,87,128,104,162,126,96,145,137,83,147,146,86,157,125,96,192,138
16,0,26,34,7,35,38,15,67,39,23,69,55,34,60,42,68,54,60,107,68,57,121,70,50,125,75,51,135,79,64,176,67,50,150,68
12,0,19,36,7,33,28,11,26,26,15,53,27,21,43,36,41,47,46,61,50,34,48,66,44,65,61,30,45,45,56,82,69,50,75,46
24,0,38,39,3,57,34,12,97,64,25,84,77,41,92,68,48,123,61,47,123,64,57,110,78,95,107,97,113,98,81,97,115,66,88,141
32,1,36,37,8,35,34,15,52,36,25,56,26,16,67,49,71,61,42,66,62,57,111,68,44,96,77,46,97,84,43,91,85,38,95,58
33,2,55,44,2,66,48,13,84,88,31,79,66,47,101,76,55,101,92,128,93,112,246,107,84,194,120,92,208,103,112,276,90,90,270,102
34,0,60,32,1,65,63,9,56,64,14,69,83,58,111,67,33,83,107,125,121,98,158,96,95,158,135,113,178,118,77,144,124,87,174,159
19,0,23,26,8,27,25,15,53,60,37,38,28,30,55,25,35,65,43,74,58,41,77,68,34,68,50,49,106,48,48,104,68,26,65,94
33,1,32,36,21,52,45,21,48,57,43,67,46,56,87,59,102,78,54,119,68,67,158,71,52,156,93,50,147,95,46,151,108,42,147,94
31,0,34,43,2,69,50,17,66,94,39,95,71,43,115,79,59,127,74,80,127,73,120,166,129,189,103,92,150,125,113,189,135,90,180,144
25,0,22,28,9,24,20,8,24,37,25,20,25,23,26,37,37,21,32,40,24,33,41,28,36,51,31,27,39,22,32,48,31,32,48,26
30,0,37,32,3,67,50,3,74,48,15,85,74,32,87,55,39,78,83,83,99,56,60,80,86,102,80,97,123,84,93,112,66,90,120,88
27,0,46,52,4,68,71,22,95,72,22,73,57,20,92,93,67,112,83,91,118,100,120,126,85,113,119,90,128,145,103,153,134,93,155,141
