35,2,56,45,19,62,68,47,59,55,61,89,40,59,100,63,94,84,62,122,98,78,202,95,75,205,102,79,232,92,49,158,116,74,259,108
34,0,40,42,4,109,60,8,95,87,33,103,61,22,119,77,46,153,78,57,170,106,92,143,95,87,132,98,84,153,120,105,149,123,123,129
22,1,47,42,8,64,49,16,72,63,46,65,58,55,83,67,101,68,56,118,99,75,191,94,59,150,87,65,170,101,76,216,83,80,240,86
31,0,45,67,3,83,75,25,86,81,19,109,96,48,116,93,66,128,64,55,173,119,100,125,120,141,121,73,86,158,102,125,163,120,160,144
26,0,37,42,3,38,72,32,41,44,55,47,51,58,52,56,90,39,64,132,43,77,192,45,58,163,51,68,224,48,62,183,52,78,273,51
27,0,39,60,9,46,57,23,62,67,46,82,66,91,64,60,82,88,47,87,113,51,112,105,81,212,97,51,126,115,66,157,105,86,258,92
31,0,40,51,17,44,48,26,51,51,47,48,62,85,42,38,48,54,41,83,62,43,84,51,58,150,51,51,138,51,68,175,43,58,174,45
37,1,43,39,4,48,59,28,40,55,45,48,68,62,49,68,100,43,42,76,53,65,198,54,57,170,61,73,238,55,96,348,46,52,208,53
36,2,41,58,10,52,47,17,66,57,35,52,54,59,74,58,73,78,67,114,76,66,104,71,52,92,102,61,102,94,64,124,98,74,148,78
27,0,40,42,4,68,72,13,88,69,20,85,98,46,64,109,68,78,75,65,91,66,55,106,107,90,90,71,59,88,80,72,102,105,105,74
36,0,78,54,9,99,74,23,99,83,40,123,101,52,134,104,139,153,114,163,144,136,243,138,116,258,169,83,198,201,154,351,125,135,405,162
23,0,57,54,11,70,59,18,77,79,35,96,83,55,106,99,82,102,85,88,101,80,93,102,111,151,88,117,169,107,99,151,110,72,120,122
42,1,43,81,11,101,87,22,92,104,64,115,75,41,121,102,124,138,98,143,161,112,212,151,93,180,156,105,244,160,139,349,137,120,360,162
27,0,43,41,9,47,55,24,59,53,50,54,70,77,84,69,101,82,71,126,67,51,96,96,72,155,91,82,178,83,54,129,108,46,115,94
35,0,32,35,16,40,41,16,44,60,36,38,52,42,35,49,48,39,51,56,37,53,69,43,42,60,47,46,68,43,78,114,33,64,96,46
21,0,43,50,8,42,67,29,62,52,40,73,65,62,79,69,103,66,50,107,81,59,134,95,70,163,99,68,174,87,60,148,113,50,150,98
33,3,55,64,4,77,67,19,105,95,65,85,86,62,111,108,84,91,86,102,116,98,163,110,115,213,109,85,156,130,101,198,109,96,224,119
36,0,43,61,18,50,69,41,45,73,61,46,64,87,48,55,87,56,63,149,59,80,236,43,77,225,45,56,165,60,85,259,45,68,272,52
44,2,53,50,3,71,91,30,71,80,46,101,98,46,94,91,117,100,95,128,111,99,155,105,120,172,87,108,183,105,94,180,114,123,246,104
29,1,45,61,14,48,67,49,40,58,52,44,71,70,36,57,74,52,75,140,43,54,140,50,61,173,45,48,126,56,57,176,53,68,238,51
39,2,54,52,3,90,71,20,96,50,20,122,108,59,97,108,120,104,108,130,99,121,172,100,102,142,105,98,160,104,115,195,111,75,150,130
43,0,50,63,11,71,71,32,96,90,35,92,103,48,81,100,63,91,86,93,104,102,176,96,105,162,97,123,212,102,122,216,86,111,222,106
43,0,49,59,7,86,69,24,93,77,26,107,99,73,112,92,75,146,103,131,135,123,180,146,94,150,159,110,198,157,137,237,133,93,186,165
43,2,46,53,18,46,65,32,45,56,66,55,82,114,46,59,85,46,65,165,49,65,218,59,64,189,47,57,221,58,49,199,60,60,270,59
46,0,57,60,6,70,65,16,88,94,37,93,74,47,91,92,88,93,110,164,92,74,136,128,117,243,107,99,193,117,106,225,118,99,231,120
53,1,53,54,3,77,74,23,90,73,38,97,89,51,91,88,89,100,101,91,103,96,136,101,87,130,110,106,156,115,102,158,110,117,193,106
42,5,39,41,4,58,44,19,77,44,47,92,72,98,80,66,133,83,81,216,87,78,224,91,72,233,108,65,211,115,80,263,92,76,304,114
36,0,56,75,10,76,67,4,88,74,33,96,102,46,113,81,62,138,81,75,176,92,104,150,127,129,124,104,120,128,99,122,152,114,152,147
34,0,42,43,4,57,55,32,66,75,56,73,64,90,95,54,111,82,68,135,93,74,227,84,74,261,104,55,193,112,59,210,113,78,304,86
47,1,44,73,12,76,70,14,84,75,29,83,83,45,97,59,47,101,71,83,96,105,133,95,81,115,117,111,166,105,99,136,92,90,150,120
22,6,7,28,30,14,24,58,36,20,47,38,23,54,32,30,88,36,28,117,43,33,138,38,32,122,40,36,158,42,26,108,34,33,165,39
49,0,43,47,1,104,97,29,95,108,27,100,96,79,104,104,80,149,101,103,148,128,162,127,102,154,169,90,128,183,108,139,163,136,225,153
34,2,36,60,17,58,48,32,77,61,57,78,61,70,79,71,135,93,57,101,94,57,138,89,74,191,101,63,157,111,51,132,104,84,252,84
33,0,68,55,8,68,82,7,75,75,21,91,74,43,111,67,39,104,108,125,88,113,154,89,118,143,97,92,122,118,92,146,112,138,230,98
42,1,52,37,3,75,62,9,88,79,23,89,87,43,96,65,32,94,72,51,91,83,70,94,104,97,90,101,89,90,96,91,100,108,108,88
46,1,58,73,6,77,79,22,93,110,61,85,60,39,106,92,98,112,111,144,97,77,134,133,124,294,103,139,333,95,123,303,99,135,360,106
29,0,49,38,3,59,59,36,85,46,43,89,55,70,84,63,92,86,69,141,96,66,157,101,63,171,100,78,245,88,66,211,94,58,203,106
23,0,32,44,5,27,45,18,46,45,36,43,47,49,37,36,42,50,46,69,47,67,105,41,70,122,42,56,109,45,59,104,49,54,108,51
19,2,35,48,15,34,33,15,37,61,41,28,47,42,40,44,51,45,57,66,43,50,66,34,42,58,40,54,81,40,42,62,44,54,81,34
26,0,47,49,9,42,56,28,48,59,43,40,56,54,50,65,97,50,61,121,45,53,99,53,70,150,45,58,135,52,63,139,45,64,160,41
43,0,29,26,2,41,28,11,79,57,47,64,40,36,95,60,81,80,68,103,78,42,73,101,71,131,81,62,110,100,51,99,107,82,164,90
43,0,71,73,6,89,81,13,89,63,21,111,111,77,87,125,119,83,125,155,98,92,163,124,96,199,119,112,214,108,117,213,112,104,268,120
39,1,57,63,8,74,64,14,101,93,41,91,90,76,95,111,123,106,122,161,86,99,184,110,115,250,101,105,224,112,117,274,112,135,360,100
27,0,42,48,8,45,42,15,57,53,46,62,52,53,80,80,123,66,71,134,73,74,151,85,63,148,92,66,146,81,65,134,95,62,155,106
51,1,48,73,16,82,71,26,122,72,20,129,77,46,144,89,68,147,108,120,130,136,289,136,99,245,170,116,267,167,117,327,169,117,351,180
37,1,35,41,2,77,59,14,86,75,33,94,86,34,63,76,47,97,76,58,107,88,81,91,120,110,85,120,113,68,69,66,112,96,96,98
39,0,67,56,5,76,81,27,106,54,32,154,96,74,138,93,71,156,107,143,156,108,155,140,120,233,149,115,229,159,110,221,175,114,266,174
24,2,48,56,13,52,69,34,65,51,30,77,61,63,78,58,97,88,62,94,72,49,77,108,76,129,70,65,120,103,56,104,95,68,136,100
26,0,41,35,6,51,45,30,48,36,28,104,51,55,85,54,72,91,50,94,86,60,102,95,70,164,98,66,157,80,54,122,97,56,140,120
38,1,53,52,0,76,81,29,105,65,46,147,107,67,114,110,84,127,83,105,150,94,147,169,105,162,169,99,164,178,111,199,169,120,240,159
