19,0,33,43,2,53,61,11,54,49,18,106,74,25,80,72,66,101,86,89,104,60,65,134,84,96,102,101,121,121,61,72,120,108,144,129
32,1,36,35,12,55,51,28,59,39,34,72,46,47,88,53,90,67,49,108,68,53,159,92,46,140,87,58,186,72,38,119,99,62,248,88
20,0,29,40,2,59,47,13,67,78,33,66,74,42,76,80,66,85,87,89,111,82,108,112,61,80,121,64,101,150,79,98,127,81,135,129
23,0,30,26,4,42,43,20,39,42,31,54,43,35,44,39,55,70,40,69,66,47,89,73,50,108,74,34,74,74,39,90,78,34,85,76
33,1,37,45,6,46,38,27,62,37,38,82,51,59,70,56,94,81,73,189,76,56,128,90,57,166,90,57,178,83,57,199,88,72,288,94
17,0,33,58,27,41,36,18,63,39,49,79,50,43,75,44,68,86,63,119,58,68,150,65,64,139,75,47,95,75,49,110,82,52,130,84
12,0,41,48,8,54,70,17,53,71,25,95,71,36,101,64,50,98,100,94,102,84,94,127,97,119,117,96,115,125,103,120,97,75,100,114
16,0,40,55,3,49,55,23,94,64,18,76,81,53,64,62,43,85,98,118,89,65,95,95,115,160,79,78,110,85,73,109,112,120,200,70
42,3,44,36,11,56,51,18,65,53,49,66,55,89,89,62,84,88,52,114,94,90,344,79,75,286,75,66,215,85,59,206,94,53,260,113
30,2,37,51,1,59,72,19,72,54,25,106,77,58,77,79,63,76,79,91,98,87,125,95,71,124,104,94,169,92,118,178,84,81,162,114
20,1,41,38,11,31,32,16,43,49,37,54,44,45,51,57,85,62,37,53,68,40,76,66,53,116,67,38,73,88,31,71,74,42,105,66
35,0,46,49,3,73,35,7,88,69,19,88,77,43,117,86,94,101,70,114,120,83,135,128,82,164,144,105,223,128,95,194,142,96,256,132
31,0,30,49,10,54,75,9,74,94,48,69,72,37,73,71,75,99,116,187,63,83,127,82,87,134,92,90,182,97,81,159,93,105,245,82
14,0,16,21,3,28,16,3,25,36,25,44,26,22,49,36,43,40,22,26,51,30,43,47,56,78,46,41,53,32,39,54,52,36,54,50
27,3,38,51,14,41,34,14,67,57,47,62,49,76,67,50,100,68,58,103,72,71,233,85,53,190,72,56,208,81,53,211,95,66,290,96
41,0,51,67,8,70,65,19,94,63,21,123,99,55,112,86,92,141,92,106,133,95,177,152,109,255,137,119,284,138,118,289,155,81,243,192
31,1,36,49,16,40,46,18,54,51,30,75,54,46,67,59,123,67,74,220,66,58,162,86,55,183,85,63,233,92,72,285,78,62,279,92
28,0,36,57,3,76,47,17,84,91,55,92,69,34,114,80,57,120,85,80,118,83,131,131,88,159,151,108,185,123,71,120,141,102,201,159
28,1,22,26,1,36,51,24,31,39,44,76,41,48,57,53,76,59,37,87,66,46,77,62,36,75,90,53,119,66,58,132,89,56,140,60
30,1,39,33,9,43,50,26,51,41,40,57,51,53,59,54,84,58,41,99,85,60,148,80,44,112,83,63,178,78,60,155,71,52,156,72
15,1,25,27,5,38,22,13,36,31,20,32,37,23,46,33,38,59,38,62,64,39,63,69,35,64,71,30,58,67,42,76,64,42,84,60
18,0,30,27,13,32,27,20,52,36,34,54,39,34,43,33,38,58,31,64,63,41,83,73,50,111,67,47,89,69,36,80,77,42,105,80
22,0,36,38,0,60,53,11,63,66,25,91,73,29,98,45,27,128,51,40,135,89,74,127,107,99,108,72,66,129,82,76,117,90,90,138
38,0,51,49,3,67,70,4,66,67,30,78,85,45,75,60,46,90,86,111,79,100,141,76,107,177,88,74,128,103,108,191,88,69,138,88
31,0,35,43,7,51,62,3,78,44,19,74,106,55,60,86,69,86,84,97,80,87,117,82,72,90,87,90,127,90,89,126,89,108,180,96
21,0,39,44,12,44,41,14,42,41,40,74,34,28,81,38,46,74,58,118,83,70,189,58,55,167,97,50,156,97,62,194,78,52,182,60
31,0,57,32,2,78,48,3,71,74,19,74,79,36,76,68,80,96,66,86,91,73,108,95,71,102,89,63,111,109,67,103,106,96,192,84
31,4,40,54,10,49,40,21,78,47,35,55,61,76,58,63,140,75,50,111,81,78,261,78,42,106,94,60,233,97,66,264,105,82,369,86
44,1,45,44,1,56,71,24,67,63,28,96,77,56,83,85,71,91,95,116,128,87,115,104,92,140,105,86,131,139,96,131,125,69,115,147
25,1,22,32,9,22,28,15,32,36,21,26,29,27,21,26,29,28,39,58,24,38,66,27,47,84,28,38,73,26,33,58,21,36,72,21
25,0,57,48,6,75,67,21,83,75,43,92,82,57,72,84,73,98,76,121,101,78,134,113,79,174,105,113,244,88,95,223,71,93,248,82
25,1,27,17,5,47,45,34,53,38,36,72,44,58,67,53,71,68,57,138,77,44,129,68,55,146,78,48,133,81,60,196,82,48,168,82
35,0,31,27,5,37,59,38,55,57,50,65,67,78,82,43,67,85,54,120,87,60,159,89,64,216,82,63,247,91,79,308,78,44,198,106
