0,0,0,13,0,23,34,0,42,56,0,75,56,5,88,66,25,122,81,64,116,89,88,150,93,109,154,103,120,153,97,121,158,117,156,168
0,0,0,21,0,28,39,0,58,75,0,84,62,6,107,72,40,123,69,67,146,97,147,142,85,188,178,94,238,161,104,245,170,131,387,153
0,0,0,9,0,29,30,0,37,42,9,68,44,17,62,60,76,82,70,107,83,51,124,117,54,182,113,72,255,89,57,199,119,72,324,110
0,0,0,13,0,21,28,0,39,35,4,50,33,10,64,38,31,74,40,45,68,40,52,69,47,53,72,57,78,93,60,84,86,70,102,82
0,0,0,15,0,26,39,0,49,58,0,92,55,6,77,68,19,132,86,69,132,79,134,172,103,201,157,92,186,157,120,267,138,132,345,159
0,0,0,13,0,25,38,0,34,42,8,70,52,20,73,54,41,79,78,123,74,72,188,92,54,166,106,74,246,87,69,224,85,68,265,108
0,0,0,9,0,14,33,0,20,31,6,32,29,8,43,40,39,39,38,44,38,48,101,42,68,152,37,44,89,39,48,109,43,68,170,45
0,0,0,22,0,19,35,0,53,48,0,61,68,8,76,110,53,77,82,81,94,88,127,91,112,188,107,119,213,95,107,218,105,120,280,114
0,0,0,20,0,30,35,0,40,71,0,60,60,7,102,85,35,109,92,78,122,101,116,122,102,137,122,126,182,107,94,137,142,117,191,159
0,0,0,17,0,22,34,0,36,28,4,42,52,33,38,42,41,43,64,96,41,56,120,47,68,183,43,82,281,48,58,186,50,67,264,49
0,0,0,16,0,23,43,0,50,41,0,64,56,11,124,90,41,115,82,75,121,87,130,147,100,129,132,93,146,171,89,149,177,105,210,147
0,0,0,14,0,29,27,0,34,34,8,38,46,23,25,59,53,35,53,82,39,46,79,53,60,110,40,57,117,45,50,104,52,64,160,54
0,0,0,19,0,24,27,0,54,49,12,73,52,28,65,67,50,75,54,90,97,52,118,118,69,213,101,67,244,95,82,301,106,78,348,112
0,0,0,13,0,15,24,0,60,58,0,67,43,5,86,94,29,68,67,35,82,84,82,80,85,101,98,128,147,76,87,99,103,108,144,114
0,0,0,15,0,23,39,0,37,28,5,35,47,16,46,45,40,44,51,79,41,58,126,51,66,154,52,50,113,51,55,135,58,66,198,51
0,0,0,19,0,21,28,0,48,63,0,64,67,8,69,80,35,64,88,82,94,88,124,105,75,103,103,101,179,108,115,188,100,90,180,108
0,0,0,14,0,22,31,0,38,39,0,43,45,3,81,80,24,66,68,43,62,79,63,84,106,82,73,71,61,84,100,94,79,102,102,96
